line,customers,load,cost
1548,1.0,34.9603,0.0
1549,,,
1550,,,
1551,1.0,8.13008,0.0
1552,,,
1553,,,
1554,,,
1555,1.0,0.760008,0.0
1556,,,
1557,,,
1558,,,
1559,,,
1560,1.0,4.56005,0.0
1561,1.0,2.74003,0.0
1562,,,
1563,,,
1564,,,
1565,1.0,1.66002,0.0
1566,1.0,6.80007,0.0
1567,,,
1568,1.0,128.431,0.0
1569,,,
1570,,,
1571,,,
1572,,,
1573,,,
1574,1.0,3.08003,0.0
1575,1.0,3.16003,0.0
1576,1.0,0.760008,0.0
1577,,,
1578,1.0,2.74003,0.0
1579,1.0,0.760008,0.0
1580,,,
1581,,,
1582,,,
1583,1.0,0.760008,0.0
1584,1.0,8.13008,0.0
1585,,,
1586,,,
1587,,,
1588,,,
1589,,,
1590,1.0,119.561,0.0
1591,,,
1592,1.0,31.1203,0.0
1593,1.0,16.3702,0.0
1594,,,
1595,1.0,2.74003,0.0
1596,,,
1597,,,
1598,1.0,15.5102,0.0
1599,1.0,128.431,0.0
1600,,,
1601,,,
1602,,,
1603,,,
1604,1.0,0.760008,0.0
1605,,,
1606,,,
1607,,,
1608,,,
1609,,,
1610,,,
1611,,,
1612,,,
1613,1.0,0.450005,0.0
1614,1.0,1.66002,0.0
1615,,,
1616,1.0,28.5803,0.0
1617,1.0,0.760008,0.0
1618,1.0,119.561,0.0
1619,,,
1620,,,
1621,,,
1622,,,
1623,,,
1624,1.0,37.9204,0.0
1625,,,
1626,,,
1627,1.0,68.6807,0.0
1628,,,
1629,,,
1630,1.0,38.0504,0.0
1631,1.0,1.66002,0.0
1632,,,
1633,,,
1634,1.0,25.2003,0.0
1635,1.0,2.74003,0.0
1636,,,
1637,,,
1638,,,
1639,1.0,1.66002,0.0
1640,2.0,3.32004,0.0
1641,,,
1642,,,
1643,1.0,1.66002,0.0
1644,,,
1645,,,
1646,,,
1647,1.0,2.74003,0.0
1648,1.0,1323.56,0.0
1649,1.0,23.3202,0.0
1650,,,
1651,,,
1652,,,
1653,,,
1654,,,
1655,1.0,1.66002,0.0
1656,1.0,283.883,0.0
1657,1.0,2.74003,0.0
1658,1.0,233.642,0.0
1659,,,
1660,,,
1661,,,
1662,,,
1663,,,
1664,,,
1665,2.0,2.4200280000000003,0.0
1666,1.0,8.28008,0.0
1667,1.0,2.74003,0.0
1668,,,
1669,,,
1670,,,
1671,,,
1672,1.0,1.66002,0.0
1673,1.0,8.13008,0.0
1674,1.0,2.74003,0.0
1675,,,
1676,,,
1677,,,
1678,1.0,6.52007,0.0
1679,,,
1680,,,
1681,,,
1682,1.0,2.74003,0.0
1683,,,
1684,,,
1685,1.0,2.74003,0.0
1686,,,
1687,1.0,2.74003,0.0
1688,,,
1689,1.0,8.13008,0.0
1690,,,
1691,,,
1692,1.0,1.66002,0.0
1693,,,
1694,,,
1695,1.0,28.5803,0.0
1696,,,
1697,1.0,59.7606,0.0
1698,1.0,20.0802,0.0
1699,1.0,30.4803,0.0
1700,,,
1701,,,
1702,1.0,213.842,0.0
1703,1.0,119.561,0.0
1704,1.0,28.5803,0.0
1705,1.0,24.4002,0.0
1706,1.0,55.3606,0.0
1707,1.0,1.66002,0.0
1708,,,
1709,,,
1710,2.0,3.32004,0.0
1711,1.0,0.760008,0.0
1712,1.0,3.88004,0.0
1713,1.0,122.681,0.0
1714,1.0,128.431,0.0
1715,,,
1716,,,
1717,1.0,2.74003,0.0
1718,,,
1719,,,
1720,,,
1721,,,
1722,1.0,12.4001,0.0
1723,,,
1724,1.0,123.841,0.0
1725,,,
1726,,,
1727,,,
1728,,,
1729,1.0,0.760008,0.0
1730,1.0,1.66002,0.0
1731,1.0,2.32002,0.0
1732,,,
1733,,,
1734,,,
1735,,,
1736,,,
1737,1.0,2.74003,0.0
1738,,,
1739,,,
1740,1.0,15.2002,0.0
1741,1.0,1.66002,0.0
1742,1.0,27.6403,0.0
1743,,,
1744,,,
1745,1.0,1.66002,0.0
1746,,,
1747,,,
1748,,,
1749,,,
1750,,,
1751,1.0,0.760008,0.0
1752,,,
1753,1.0,24.6002,0.0
1754,1.0,2.28002,0.0
1755,,,
1756,,,
1757,,,
1758,1.0,22.5602,0.0
1759,,,
1760,,,
1761,1.0,2.74003,0.0
1762,,,
1763,1.0,8.88009,0.0
1764,,,
1765,,,
1766,1.0,28.5803,0.0
1767,,,
1768,,,
1769,1.0,1.66002,0.0
1770,,,
1771,1.0,2.74003,0.0
1772,,,
1773,,,
1774,1.0,28.5803,0.0
1775,,,
1776,,,
1777,1.0,47.8405,0.0
1778,1.0,2.74003,0.0
1779,,,
1780,,,
1781,1.0,0.430004,0.0
1782,,,
1783,,,
1784,,,
1785,1.0,2.74003,0.0
1786,,,
1787,,,
1788,1.0,0.760008,0.0
1789,,,
1790,1.0,128.431,0.0
1791,1.0,1.66002,0.0
1792,1.0,28.5803,0.0
1793,,,
1794,1.0,226.242,0.0
1795,1.0,119.561,0.0
1796,,,
1797,,,
1798,,,
1799,,,
1800,,,
1801,,,
1802,1.0,119.561,0.0
1803,1.0,2.74003,0.0
1804,1.0,2.74003,0.0
1805,,,
1806,1.0,17.5502,0.0
1807,,,
1808,,,
1809,,,
1810,,,
1811,,,
1812,1.0,0.26000300000000004,0.0
1813,,,
1814,1.0,217.802,0.0
1815,,,
1816,1.0,2.74003,0.0
1817,,,
1818,1.0,0.760008,0.0
1819,1.0,3.5200400000000003,0.0
1820,,,
1821,,,
1822,,,
1823,,,
1824,1.0,4.92005,0.0
1825,,,
1826,,,
1827,,,
1828,1.0,1.66002,0.0
1829,1.0,63.9606,0.0
1830,,,
1831,1.0,28.2803,0.0
1832,,,
1833,,,
1834,,,
1835,,,
1836,1.0,2.74003,0.0
1837,1.0,49.5605,0.0
1838,,,
1839,,,
1840,,,
1841,,,
1842,1.0,16.1102,0.0
1843,,,
1844,,,
1845,1.0,36.2404,0.0
1846,,,
1847,,,
1848,,,
1849,1.0,2.88003,0.0
1850,1.0,37.4404,0.0
1851,2.0,3.5000379999999995,0.0
1852,1.0,2.74003,0.0
1853,,,
1854,,,
1855,,,
1856,1.0,88.2009,0.0
1857,,,
1858,,,
1859,,,
1860,1.0,0.280003,0.0
1861,,,
1862,,,
1863,,,
1864,,,
1865,,,
1866,,,
1867,,,
1868,,,
1869,1.0,2.15002,0.0
1870,1.0,2.74003,0.0
1871,1.0,3.14003,0.0
1872,1.0,28.5803,0.0
1873,,,
1874,,,
1875,,,
1876,,,
1877,,,
1878,,,
1879,1.0,1.66002,0.0
1880,,,
1881,,,
1882,,,
1883,,,
1884,1.0,2.74003,0.0
1885,,,
1886,,,
1887,,,
1888,,,
1889,,,
1890,1.0,28.5803,0.0
1891,,,
1892,,,
1893,2.0,3.32004,0.0
1894,,,
1895,,,
1896,,,
1897,,,
1898,,,
1899,2.0,3.5000379999999995,0.0
1900,1.0,119.561,0.0
1901,,,
1902,,,
1903,1.0,4.2400400000000005,0.0
1904,,,
1905,1.0,2.74003,0.0
1906,,,
1907,,,
1908,,,
1909,1.0,1.66002,0.0
1910,,,
1911,,,
1912,,,
1913,1.0,0.880009,0.0
1914,,,
1915,,,
1916,1.0,80.4408,0.0
1917,1.0,17.3802,0.0
1918,1.0,1.66002,0.0
1919,,,
1920,,,
1921,2.0,1.520016,0.0
1922,1.0,0.760008,0.0
1923,,,
1924,1.0,0.760008,0.0
1925,1.0,6.02006,0.0
1926,,,
1927,,,
1928,,,
1929,,,
1930,,,
1931,1.0,982.57,0.0
1932,,,
1933,,,
1934,1.0,2.74003,0.0
1935,,,
1936,1.0,2.74003,0.0
1937,1.0,0.130001,0.0
1938,1.0,8.13008,0.0
1939,1.0,16.5602,0.0
1940,1.0,55.0906,0.0
1941,,,
1942,,,
1943,,,
1944,,,
1945,,,
1946,1.0,11.1701,0.0
1947,1.0,8.13008,0.0
1948,,,
1949,1.0,28.5803,0.0
1950,,,
1951,,,
1952,,,
1953,1.0,8.60009,0.0
1954,1.0,3.6000400000000004,0.0
1955,,,
1956,1.0,175.24200000000005,0.0
1957,,,
1958,1.0,2.74003,0.0
1959,,,
1960,1.0,28.5803,0.0
1961,,,
1962,,,
1963,1.0,2.74003,0.0
1964,1.0,2.74003,0.0
1965,,,
1966,,,
1967,,,
1968,,,
1969,,,
1970,,,
1971,,,
1972,,,
1973,1.0,87.9609,0.0
1974,1.0,2.74003,0.0
1975,1.0,27.6503,0.0
1976,,,
1977,,,
1978,,,
1979,1.0,1.66002,0.0
1980,,,
1981,,,
1982,,,
1983,,,
1984,,,
1985,,,
1986,,,
1987,,,
1988,1.0,11.8001,0.0
1989,1.0,28.5803,0.0
1990,,,
1991,,,
1992,,,
1993,,,
1994,1.0,2.74003,0.0
1995,,,
1996,,,
1997,,,
1998,,,
1999,,,
2000,,,
2001,,,
2002,1.0,2.00002,0.0
2003,,,
2004,,,
2005,,,
2006,1.0,22.1202,0.0
2007,1.0,2.92003,0.0
2008,,,
2009,,,
2010,1.0,2.28002,0.0
2011,,,
2012,1.0,39.4404,0.0
2013,,,
2014,,,
2015,,,
2016,1.0,48.2805,0.0
2017,,,
2018,,,
2019,,,
2020,,,
2021,1.0,2.74003,0.0
2022,1.0,41.3604,0.0
2023,,,
2024,1.0,2.74003,0.0
2025,,,
2026,,,
2027,,,
2028,,,
2029,,,
2030,,,
2031,1.0,0.760008,0.0
2032,,,
2033,1.0,1.66002,0.0
2034,,,
2035,,,
2036,1.0,2.74003,0.0
2037,1.0,1.66002,0.0
2038,,,
2039,2.0,3.15003,0.0
2040,,,
2041,1.0,16.4102,0.0
2042,1.0,33.6403,0.0
2043,,,
2044,1.0,194.922,0.0
2045,1.0,0.240002,0.0
2046,,,
2047,1.0,2.74003,0.0
2048,,,
2049,,,
2050,1.0,99.881,0.0
2051,1.0,1.66002,0.0
2052,,,
2053,,,
2054,1.0,128.431,0.0
2055,2.0,5.48006,0.0
2056,1.0,1.66002,0.0
2057,,,
2058,1.0,10.6701,0.0
2059,,,
2060,,,
2061,1.0,8.13008,0.0
2062,,,
2063,1.0,306.603,0.0
2064,,,
2065,1.0,128.431,0.0
2066,2.0,3.32004,0.0
2067,1.0,2555.39,0.0
2068,,,
2069,,,
2070,1.0,28.5803,0.0
2071,1.0,2.74003,0.0
2072,,,
2073,,,
2074,1.0,1.66002,0.0
2075,1.0,2.74003,0.0
2076,1.0,5.76006,0.0
2077,1.0,8.04008,0.0
2078,,,
2079,,,
2080,,,
2081,,,
2082,,,
2083,1.0,1.44001,0.0
2084,1.0,5305.49,0.0
2085,,,
2086,1.0,38.1204,0.0
2087,,,
2088,2.0,2.4200280000000003,0.0
2089,1.0,1.66002,0.0
2090,1.0,1.66002,0.0
2091,,,
2092,,,
2093,,,
2094,,,
2095,,,
2096,,,
2097,,,
2098,,,
2099,1.0,56.6806,0.0
2100,,,
2101,,,
2102,,,
2103,,,
2104,,,
2105,,,
2106,,,
2107,,,
2108,1.0,24.7602,0.0
2109,,,
2110,,,
2111,1.0,0.760008,0.0
2112,,,
2113,,,
2114,,,
2115,1.0,28.5803,0.0
2116,,,
2117,,,
2118,1.0,28.5803,0.0
2119,,,
2120,1.0,0.760008,0.0
2121,1.0,13.5601,0.0
2122,,,
2123,,,
2124,,,
2125,1.0,2.74003,0.0
2126,1.0,2.74003,0.0
2127,,,
2128,,,
2129,1.0,59.3606,0.0
2130,,,
2131,,,
2132,,,
2133,,,
2134,,,
2135,,,
2136,,,
2137,,,
2138,1.0,0.760008,0.0
2139,1.0,1.66002,0.0
2140,,,
2141,,,
2142,,,
2143,,,
2144,,,
2145,,,
2146,1.0,17.0002,0.0
2147,,,
2148,1.0,28.4803,0.0
2149,,,
2150,1.0,1.66002,0.0
2151,,,
2152,,,
2153,1.0,208.562,0.0
2154,,,
2155,,,
2156,,,
2157,,,
2158,1.0,8.13008,0.0
2159,2.0,2.4200280000000003,0.0
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,1.0,152.342,0.0
2169,,,
2170,,,
2171,1.0,53.1605,0.0
2172,,,
2173,1.0,0.760008,0.0
2174,1.0,277.323,0.0
2175,1.0,2.74003,0.0
2176,,,
2177,1.0,8.480080000000001,0.0
2178,,,
2179,,,
2180,1.0,47.7605,0.0
2181,,,
2182,,,
2183,,,
2184,,,
2185,1.0,2.74003,0.0
2186,,,
2187,,,
2188,1.0,2.74003,0.0
2189,,,
2190,,,
2191,,,
2192,1.0,2.74003,0.0
2193,1.0,1.66002,0.0
2194,,,
2195,1.0,119.561,0.0
2196,,,
2197,1.0,44.4004,0.0
2198,,,
2199,1.0,4.73005,0.0
2200,1.0,1.66002,0.0
2201,,,
2202,,,
2203,,,
2204,1.0,0.760008,0.0
2205,1.0,4.65005,0.0
2206,1.0,28.5803,0.0
2207,,,
2208,,,
2209,,,
2210,1.0,2.74003,0.0
2211,1.0,11.5101,0.0
2212,,,
2213,,,
2214,1.0,28.5803,0.0
2215,,,
2216,,,
2217,,,
2218,1.0,4.01004,0.0
2219,,,
2220,,,
2221,,,
2222,,,
2223,,,
2224,1.0,1.66002,0.0
2225,,,
2226,1.0,7.00007,0.0
2227,,,
2228,,,
2229,,,
2230,,,
2231,1.0,0.760008,0.0
2232,,,
2233,2.0,5.48006,0.0
2234,1.0,29.3203,0.0
2235,,,
2236,1.0,2.74003,0.0
2237,,,
2238,2.0,5.48006,0.0
2239,,,
2240,1.0,2.74003,0.0
2241,,,
2242,1.0,862.0889999999997,0.0
2243,,,
2244,,,
2245,1.0,32.3603,0.0
2246,,,
2247,1.0,0.380004,0.0
2248,1.0,2.74003,0.0
2249,,,
2250,1.0,192.722,0.0
2251,,,
2252,,,
2253,,,
2254,,,
2255,,,
2256,1.0,2.74003,0.0
2257,1.0,0.760008,0.0
2258,,,
2259,,,
2260,1.0,2.74003,0.0
2261,,,
2262,1.0,1.66002,0.0
2263,,,
2264,1.0,39.5604,0.0
2265,1.0,2.74003,0.0
2266,,,
2267,,,
2268,,,
2269,2.0,2.4200280000000003,0.0
2270,1.0,1.66002,0.0
2271,1.0,2.74003,0.0
2272,,,
2273,,,
2274,,,
2275,,,
2276,,,
2277,,,
2278,1.0,9.8801,0.0
2279,1.0,2.74003,0.0
2280,,,
2281,,,
2282,1.0,2.74003,0.0
2283,,,
2284,,,
2285,,,
2286,,,
2287,1.0,40.7404,0.0
2288,,,
2289,1.0,35.5604,0.0
2290,,,
2291,,,
2292,,,
2293,,,
2294,,,
2295,1.0,28.5803,0.0
2296,1.0,104.681,0.0
2297,1.0,128.431,0.0
2298,,,
2299,,,
2300,,,
2301,1.0,157.042,0.0
2302,,,
2303,,,
2304,,,
2305,1.0,0.760008,0.0
2306,,,
2307,,,
2308,,,
2309,,,
2310,1.0,2.60003,0.0
2311,1.0,50.2005,0.0
2312,,,
2313,1.0,30.5603,0.0
2314,,,
2315,,,
2316,,,
2317,,,
2318,1.0,2.74003,0.0
2319,,,
2320,1.0,1.66002,0.0
2321,,,
2322,,,
2323,1.0,177.002,0.0
2324,,,
2325,,,
2326,,,
2327,2.0,5.48006,0.0
2328,1.0,0.510005,0.0
2329,,,
2330,,,
2331,,,
2332,,,
2333,,,
2334,,,
2335,,,
2336,1.0,0.760008,0.0
2337,,,
2338,,,
2339,,,
2340,,,
2341,,,
2342,,,
2343,1.0,2.74003,0.0
2344,1.0,2.74003,0.0
2345,,,
2346,1.0,128.431,0.0
2347,1.0,18.6002,0.0
2348,,,
2349,,,
2350,,,
2351,,,
2352,,,
2353,,,
2354,,,
2355,1.0,2.74003,0.0
2356,,,
2357,1.0,2.74003,0.0
2358,1.0,40.7404,0.0
2359,,,
2360,1.0,28.5803,0.0
2361,,,
2362,,,
2363,,,
2364,,,
2365,,,
2366,,,
2367,1.0,28.5803,0.0
2368,1.0,0.760008,0.0
2369,1.0,1.66002,0.0
2370,,,
2371,1.0,1.66002,0.0
2372,1.0,2.74003,0.0
2373,,,
2374,,,
2375,,,
2376,,,
2377,,,
2378,,,
2379,,,
2380,,,
2381,,,
2382,,,
2383,,,
2384,,,
2385,,,
2386,,,
2387,1.0,1.66002,0.0
2388,,,
2389,,,
2390,,,
2391,1.0,24.2402,0.0
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2398,,,
2399,2.0,3.32004,0.0
2400,1.0,8.13008,0.0
2401,,,
2402,,,
2403,,,
2404,1.0,1.66002,0.0
2405,,,
2406,,,
2407,,,
2408,1.0,18.7202,0.0
2409,1.0,122.921,0.0
2410,,,
2411,,,
2412,,,
2413,,,
2414,1.0,27.6503,0.0
2415,1.0,2.74003,0.0
2416,,,
2417,,,
2418,1.0,63.3606,0.0
2419,,,
2420,1.0,2.74003,0.0
2421,,,
2422,,,
2423,1.0,28.5803,0.0
2424,1.0,2.28002,0.0
2425,1.0,38.2804,0.0
2426,,,
2427,1.0,128.431,0.0
2428,1.0,984.17,0.0
2429,,,
2430,,,
2431,,,
2432,1.0,0.430004,0.0
2433,,,
2434,1.0,2.74003,0.0
2435,,,
2436,,,
2437,1.0,1.66002,0.0
2438,1.0,1.66002,0.0
2439,,,
2440,,,
2441,,,
2442,1.0,9.5201,0.0
2443,,,
2444,,,
2445,1.0,8.00008,0.0
2446,,,
2447,1.0,19.0202,0.0
2448,,,
2449,,,
2450,,,
2451,,,
2452,1.0,186.712,0.0
2453,,,
2454,,,
2455,1.0,1.66002,0.0
2456,,,
2457,1.0,2.74003,0.0
2458,1.0,2.74003,0.0
2459,,,
2460,,,
2461,,,
2462,,,
2463,1.0,43.9204,0.0
2464,1.0,128.431,0.0
2465,,,
2466,,,
2467,,,
2468,,,
2469,1.0,1.66002,0.0
2470,,,
2471,,,
2472,,,
2473,,,
2474,1.0,2.74003,0.0
2475,1.0,2.74003,0.0
2476,,,
2477,,,
2478,,,
2479,,,
2480,,,
2481,1.0,8.13008,0.0
2482,1.0,119.561,0.0
2483,1.0,24.4002,0.0
2484,,,
2485,,,
2486,,,
2487,,,
2488,,,
2489,,,
2490,,,
2491,,,
2492,1.0,16.1102,0.0
2493,,,
2494,,,
2495,1.0,2.74003,0.0
2496,,,
2497,,,
2498,,,
2499,1.0,1.66002,0.0
2500,,,
2501,1.0,342.7630000000001,0.0
2502,,,
2503,,,
2504,,,
2505,,,
2506,,,
2507,,,
2508,,,
2509,1.0,1.66002,0.0
2510,,,
2511,1.0,28.5803,0.0
2512,1.0,2.74003,0.0
2513,,,
2514,,,
2515,,,
2516,,,
2517,,,
2518,,,
2519,,,
2520,1.0,55.0806,0.0
2521,,,
2522,1.0,28.5803,0.0
2523,,,
2524,,,
2525,1.0,1.66002,0.0
2526,,,
2527,,,
2528,1.0,52.7605,0.0
2529,1.0,69.1607,0.0
2530,1.0,1.66002,0.0
2531,,,
2532,,,
2533,2.0,1.520016,0.0
2534,1.0,16.1202,0.0
2535,,,
2536,,,
2537,1.0,98.601,0.0
2538,,,
2539,,,
2540,1.0,21.3202,0.0
2541,1.0,0.760008,0.0
2542,1.0,52.9605,0.0
2543,,,
2544,,,
2545,,,
2546,,,
2547,,,
2548,,,
2549,,,
2550,,,
2551,,,
2552,1.0,293.083,0.0
2553,1.0,3.84004,0.0
2554,,,
2555,,,
2556,1.0,48.8805,0.0
2557,1.0,2.74003,0.0
2558,,,
2559,1.0,0.280003,0.0
2560,1.0,2.74003,0.0
2561,,,
2562,1.0,2.74003,0.0
2563,,,
2564,,,
2565,,,
2566,1.0,2.74003,0.0
2567,,,
2568,1.0,1.66002,0.0
2569,,,
2570,,,
2571,1.0,49.9205,0.0
2572,,,
2573,,,
2574,,,
2575,1.0,28.5803,0.0
2576,1.0,5.40005,0.0
2577,1.0,0.370004,0.0
2578,1.0,1.66002,0.0
2579,,,
2580,,,
2581,,,
2582,,,
2583,1.0,28.5803,0.0
2584,,,
2585,,,
2586,,,
2587,,,
2588,,,
2589,,,
2590,1.0,28.5803,0.0
2591,,,
2592,1.0,194.562,0.0
2593,,,
2594,,,
2595,1.0,16.1102,0.0
2596,1.0,158.362,0.0
2597,,,
2598,1.0,1.66002,0.0
2599,1.0,3.24003,0.0
2600,,,
2601,2.0,4.40005,0.0
2602,1.0,0.760008,0.0
2603,,,
2604,,,
2605,,,
2606,,,
2607,1.0,29.0803,0.0
2608,,,
2609,2.0,3.32004,0.0
2610,1.0,55.6006,0.0
2611,,,
2612,,,
2613,,,
2614,1.0,2.74003,0.0
2615,,,
2616,,,
2617,1.0,28.5803,0.0
2618,1.0,63.4406,0.0
2619,1.0,2.74003,0.0
2620,1.0,2.74003,0.0
2621,,,
2622,1.0,107.281,0.0
2623,1.0,244.522,0.0
2624,,,
2625,,,
2626,,,
2627,,,
2628,,,
2629,1.0,11.6401,0.0
2630,,,
2631,,,
2632,,,
2633,,,
2634,1.0,0.760008,0.0
2635,,,
2636,,,
2637,,,
2638,1.0,290.963,0.0
2639,,,
2640,,,
2641,,,
2642,,,
2643,,,
2644,1.0,34.3603,0.0
2645,,,
2646,1.0,8.13008,0.0
2647,1.0,2.74003,0.0
2648,,,
2649,,,
2650,1.0,1.66002,0.0
2651,1.0,3.2800300000000004,0.0
2652,,,
2653,1.0,2.74003,0.0
2654,,,
2655,1.0,2.74003,0.0
2656,,,
2657,,,
2658,1.0,2.74003,0.0
2659,1.0,2.96003,0.0
2660,1.0,0.760008,0.0
2661,2.0,3.5000379999999995,0.0
2662,,,
2663,,,
2664,,,
2665,1.0,1.66002,0.0
2666,1.0,2.74003,0.0
2667,1.0,24.2402,0.0
2668,,,
2669,,,
2670,,,
2671,,,
2672,,,
2673,,,
2674,1.0,28.5803,0.0
2675,,,
2676,,,
2677,,,
2678,1.0,14.4401,0.0
2679,1.0,47.0805,0.0
2680,,,
2681,,,
2682,1.0,1.66002,0.0
2683,,,
2684,1.0,204.882,0.0
2685,1.0,28.5803,0.0
2686,,,
2687,1.0,2.74003,0.0
2688,1.0,1.66002,0.0
2689,1.0,2.74003,0.0
2690,,,
2691,,,
2692,,,
2693,1.0,0.760008,0.0
2694,,,
2695,,,
2696,1.0,128.431,0.0
2697,,,
2698,1.0,2.74003,0.0
2699,,,
2700,,,
2701,,,
2702,,,
2703,,,
2704,,,
2705,,,
2706,,,
2707,1.0,50.5205,0.0
2708,,,
2709,,,
2710,,,
2711,1.0,4.2400400000000005,0.0
2712,,,
2713,1.0,2.74003,0.0
2714,,,
2715,,,
2716,,,
2717,,,
2718,,,
2719,,,
2720,1.0,1.66002,0.0
2721,1.0,28.5803,0.0
2722,,,
2723,1.0,2.74003,0.0
2724,3.0,2.280024,0.0
2725,1.0,27.6403,0.0
2726,,,
2727,1.0,28.5803,0.0
2728,,,
2729,,,
2730,,,
2731,,,
2732,,,
2733,,,
2734,2.0,2.4200280000000003,0.0
2735,,,
2736,1.0,0.760008,0.0
2737,1.0,2.74003,0.0
2738,1.0,162.96200000000005,0.0
2739,,,
2740,1.0,2.74003,0.0
2741,,,
2742,,,
2743,,,
2744,1.0,0.760008,0.0
2745,,,
2746,,,
2747,,,
2748,,,
2749,1.0,8.13008,0.0
2750,,,
2751,,,
2752,,,
2753,,,
2754,1.0,1.48001,0.0
2755,1.0,2.74003,0.0
2756,,,
2757,2.0,3.32004,0.0
2758,1.0,2.74003,0.0
2759,1.0,21.4802,0.0
2760,,,
2761,,,
2762,1.0,0.760008,0.0
2763,,,
2764,1.0,2.74003,0.0
2765,,,
2766,1.0,2.74003,0.0
2767,,,
2768,,,
2769,,,
2770,2.0,3.32004,0.0
2771,1.0,2.74003,0.0
2772,,,
2773,1.0,5.00005,0.0
2774,,,
2775,1.0,27.7603,0.0
2776,1.0,28.5803,0.0
2777,1.0,2.74003,0.0
2778,,,
2779,,,
2780,,,
2781,,,
2782,1.0,20.4002,0.0
2783,1.0,28.5803,0.0
2784,,,
2785,1.0,1.66002,0.0
2786,1.0,3.3200300000000005,0.0
2787,,,
2788,1.0,2.74003,0.0
2789,,,
2790,,,
2791,1.0,1.66002,0.0
2792,1.0,2.74003,0.0
2793,,,
2794,,,
2795,,,
2796,,,
2797,,,
2798,,,
2799,,,
2800,,,
2801,,,
2802,,,
2803,,,
2804,,,
2805,1.0,2.74003,0.0
2806,,,
2807,1.0,0.760008,0.0
2808,,,
2809,,,
2810,1.0,1.66002,0.0
2811,1.0,49.9205,0.0
2812,1.0,2.60003,0.0
2813,,,
2814,1.0,2.74003,0.0
2815,,,
2816,1.0,89.1909,0.0
2817,,,
2818,,,
2819,,,
2820,,,
2821,1.0,8.13008,0.0
2822,1.0,28.7203,0.0
2823,,,
2824,,,
2825,1.0,128.431,0.0
2826,,,
2827,1.0,2.74003,0.0
2828,1.0,1.66002,0.0
2829,,,
2830,,,
2831,,,
2832,,,
2833,,,
2834,,,
2835,,,
2836,,,
2837,,,
2838,1.0,70.4807,0.0
2839,,,
2840,,,
2841,,,
2842,,,
2843,,,
2844,1.0,8.13008,0.0
2845,,,
2846,,,
2847,1.0,1.66002,0.0
2848,1.0,1.66002,0.0
2849,1.0,128.431,0.0
2850,,,
2851,1.0,0.360004,0.0
2852,,,
2853,,,
2854,,,
2855,2.0,4.40005,0.0
2856,,,
2857,1.0,28.5803,0.0
2858,,,
2859,,,
2860,1.0,356.724,0.0
2861,,,
2862,,,
2863,,,
2864,1.0,2.74003,0.0
2865,,,
2866,,,
2867,,,
2868,1.0,13.7901,0.0
2869,,,
2870,1.0,17.3202,0.0
2871,,,
2872,1.0,28.5803,0.0
2873,,,
2874,,,
2875,1.0,28.2803,0.0
2876,,,
2877,,,
2878,,,
2879,1.0,2.74003,0.0
2880,,,
2881,1.0,2.74003,0.0
2882,1.0,1.66002,0.0
2883,1.0,136.041,0.0
2884,,,
2885,,,
2886,1.0,33.7803,0.0
2887,1.0,1.66002,0.0
2888,,,
2889,,,
2890,,,
2891,,,
2892,1.0,1.66002,0.0
2893,,,
2894,,,
2895,1.0,8.13008,0.0
2896,1.0,1.66002,0.0
2897,1.0,0.760008,0.0
2898,1.0,2.74003,0.0
2899,,,
2900,,,
2901,,,
2902,1.0,28.5803,0.0
2903,,,
2904,1.0,0.760008,0.0
2905,,,
2906,1.0,2.74003,0.0
2907,1.0,71.2407,0.0
2908,2.0,3.32004,0.0
2909,,,
2910,,,
2911,,,
2912,1.0,178.882,0.0
2913,,,
2914,,,
2915,,,
2916,,,
2917,,,
2918,2.0,3.32004,0.0
2919,,,
2920,,,
2921,,,
2922,,,
2923,,,
2924,1.0,28.5803,0.0
2925,,,
2926,,,
2927,1.0,139.321,0.0
2928,,,
2929,,,
2930,,,
2931,,,
2932,,,
2933,,,
2934,,,
2935,1.0,28.1603,0.0
2936,1.0,8.13008,0.0
2937,,,
2938,,,
2939,1.0,128.431,0.0
2940,1.0,28.5803,0.0
2941,1.0,2.74003,0.0
2942,,,
2943,1.0,27.8803,0.0
2944,,,
2945,,,
2946,2.0,4.40005,0.0
2947,1.0,2.74003,0.0
2948,,,
2949,1.0,2.74003,0.0
2950,,,
2951,1.0,111.201,0.0
2952,,,
2953,1.0,1323.56,0.0
2954,1.0,1.66002,0.0
2955,,,
2956,,,
2957,,,
2958,,,
2959,,,
2960,,,
2961,,,
2962,,,
2963,,,
2964,,,
2965,,,
2966,,,
2967,1.0,2.74003,0.0
2968,,,
2969,,,
2970,,,
2971,,,
2972,1.0,128.431,0.0
2973,1.0,0.120001,0.0
2974,1.0,2.74003,0.0
2975,,,
2976,1.0,63.6806,0.0
2977,1.0,128.431,0.0
2978,1.0,1.89002,0.0
2979,,,
2980,1.0,17.2702,0.0
2981,1.0,28.3203,0.0
2982,,,
2983,,,
2984,1.0,67.8007,0.0
2985,1.0,23.0602,0.0
2986,1.0,2.74003,0.0
2987,,,
2988,1.0,2.74003,0.0
2989,,,
2990,,,
2991,1.0,29.9203,0.0
2992,,,
